memberStateCode,memberStateName,beginDate,endDate,price,unit,weekNumber,productName,priceType
FR,France,19/10/2015,25/10/2015,€225.00,national currency/100kg,43,Whole broiler (65%),Selling price
FR,France,12/10/2015,18/10/2015,€225.00,national currency/100kg,42,Whole broiler (65%),Selling price
FR,France,05/10/2015,11/10/2015,€225.00,national currency/100kg,41,Whole broiler (65%),Selling price
FR,France,28/09/2015,04/10/2015,€225.00,national currency/100kg,40,Whole broiler (65%),Selling price
FR,France,21/09/2015,27/09/2015,€225.00,national currency/100kg,39,Whole broiler (65%),Selling price
FR,France,14/09/2015,20/09/2015,€225.00,national currency/100kg,38,Whole broiler (65%),Selling price
FR,France,07/09/2015,13/09/2015,€225.00,national currency/100kg,37,Whole broiler (65%),Selling price
FR,France,31/08/2015,06/09/2015,€225.00,national currency/100kg,36,Whole broiler (65%),Selling price
FR,France,24/08/2015,30/08/2015,€225.00,national currency/100kg,35,Whole broiler (65%),Selling price
FR,France,17/08/2015,23/08/2015,€225.00,national currency/100kg,34,Whole broiler (65%),Selling price
FR,France,10/08/2015,16/08/2015,€225.00,national currency/100kg,33,Whole broiler (65%),Selling price
FR,France,03/08/2015,09/08/2015,€225.00,national currency/100kg,32,Whole broiler (65%),Selling price
FR,France,27/07/2015,02/08/2015,€225.00,national currency/100kg,31,Whole broiler (65%),Selling price
FR,France,20/07/2015,26/07/2015,€225.00,national currency/100kg,30,Whole broiler (65%),Selling price
FR,France,13/07/2015,19/07/2015,€225.00,national currency/100kg,29,Whole broiler (65%),Selling price
FR,France,06/07/2015,12/07/2015,€225.00,national currency/100kg,28,Whole broiler (65%),Selling price
FR,France,29/06/2015,05/07/2015,€225.00,national currency/100kg,27,Whole broiler (65%),Selling price
FR,France,22/06/2015,28/06/2015,€225.00,national currency/100kg,26,Whole broiler (65%),Selling price
FR,France,15/06/2015,21/06/2015,€225.00,national currency/100kg,25,Whole broiler (65%),Selling price
FR,France,08/06/2015,14/06/2015,€225.00,national currency/100kg,24,Whole broiler (65%),Selling price
FR,France,01/06/2015,07/06/2015,€225.00,national currency/100kg,23,Whole broiler (65%),Selling price
FR,France,25/05/2015,31/05/2015,€225.00,national currency/100kg,22,Whole broiler (65%),Selling price
FR,France,18/05/2015,24/05/2015,€224.00,national currency/100kg,21,Whole broiler (65%),Selling price
FR,France,11/05/2015,17/05/2015,€220.00,national currency/100kg,20,Whole broiler (65%),Selling price
FR,France,04/05/2015,10/05/2015,€220.00,national currency/100kg,19,Whole broiler (65%),Selling price
FR,France,27/04/2015,03/05/2015,€220.00,national currency/100kg,18,Whole broiler (65%),Selling price
FR,France,20/04/2015,26/04/2015,€220.00,national currency/100kg,17,Whole broiler (65%),Selling price
FR,France,13/04/2015,19/04/2015,€220.00,national currency/100kg,16,Whole broiler (65%),Selling price
FR,France,06/04/2015,12/04/2015,€220.00,national currency/100kg,15,Whole broiler (65%),Selling price
FR,France,30/03/2015,05/04/2015,€220.00,national currency/100kg,14,Whole broiler (65%),Selling price
FR,France,23/03/2015,29/03/2015,€220.00,national currency/100kg,13,Whole broiler (65%),Selling price
FR,France,16/03/2015,22/03/2015,€220.00,national currency/100kg,12,Whole broiler (65%),Selling price
FR,France,09/03/2015,15/03/2015,€216.00,national currency/100kg,11,Whole broiler (65%),Selling price
FR,France,02/03/2015,08/03/2015,€215.00,national currency/100kg,10,Whole broiler (65%),Selling price
FR,France,23/02/2015,01/03/2015,€215.00,national currency/100kg,9,Whole broiler (65%),Selling price
FR,France,16/02/2015,22/02/2015,€215.00,national currency/100kg,8,Whole broiler (65%),Selling price
FR,France,09/02/2015,15/02/2015,€215.00,national currency/100kg,7,Whole broiler (65%),Selling price
FR,France,02/02/2015,08/02/2015,€215.00,national currency/100kg,6,Whole broiler (65%),Selling price
FR,France,26/01/2015,01/02/2015,€210.00,national currency/100kg,5,Whole broiler (65%),Selling price
FR,France,19/01/2015,25/01/2015,€210.00,national currency/100kg,4,Whole broiler (65%),Selling price
FR,France,12/01/2015,18/01/2015,€210.00,national currency/100kg,3,Whole broiler (65%),Selling price
FR,France,05/01/2015,11/01/2015,€210.00,national currency/100kg,2,Whole broiler (65%),Selling price
FR,France,29/12/2014,04/01/2015,€210.00,national currency/100kg,1,Whole broiler (65%),Selling price
FR,France,22/12/2014,28/12/2014,€210.00,national currency/100kg,52,Whole broiler (65%),Selling price
FR,France,15/12/2014,21/12/2014,€212.00,national currency/100kg,51,Whole broiler (65%),Selling price
FR,France,08/12/2014,14/12/2014,€215.00,national currency/100kg,50,Whole broiler (65%),Selling price
FR,France,01/12/2014,07/12/2014,€215.00,national currency/100kg,49,Whole broiler (65%),Selling price
FR,France,24/11/2014,30/11/2014,€215.00,national currency/100kg,48,Whole broiler (65%),Selling price
FR,France,17/11/2014,23/11/2014,€215.00,national currency/100kg,47,Whole broiler (65%),Selling price
FR,France,10/11/2014,16/11/2014,€215.00,national currency/100kg,46,Whole broiler (65%),Selling price
FR,France,03/11/2014,09/11/2014,€215.00,national currency/100kg,45,Whole broiler (65%),Selling price
FR,France,27/10/2014,02/11/2014,€215.00,national currency/100kg,44,Whole broiler (65%),Selling price
FR,France,20/10/2014,26/10/2014,€215.00,national currency/100kg,43,Whole broiler (65%),Selling price
FR,France,13/10/2014,19/10/2014,€215.00,national currency/100kg,42,Whole broiler (65%),Selling price
FR,France,06/10/2014,12/10/2014,€215.00,national currency/100kg,41,Whole broiler (65%),Selling price
FR,France,29/09/2014,05/10/2014,€215.00,national currency/100kg,40,Whole broiler (65%),Selling price
FR,France,22/09/2014,28/09/2014,€219.00,national currency/100kg,39,Whole broiler (65%),Selling price
FR,France,15/09/2014,21/09/2014,€220.00,national currency/100kg,38,Whole broiler (65%),Selling price
FR,France,08/09/2014,14/09/2014,€220.00,national currency/100kg,37,Whole broiler (65%),Selling price
FR,France,01/09/2014,07/09/2014,€220.00,national currency/100kg,36,Whole broiler (65%),Selling price
FR,France,25/08/2014,31/08/2014,€220.00,national currency/100kg,35,Whole broiler (65%),Selling price
FR,France,18/08/2014,24/08/2014,€220.00,national currency/100kg,34,Whole broiler (65%),Selling price
FR,France,11/08/2014,17/08/2014,€220.00,national currency/100kg,33,Whole broiler (65%),Selling price
FR,France,04/08/2014,10/08/2014,€220.00,national currency/100kg,32,Whole broiler (65%),Selling price
FR,France,28/07/2014,03/08/2014,€220.00,national currency/100kg,31,Whole broiler (65%),Selling price
FR,France,21/07/2014,27/07/2014,€220.00,national currency/100kg,30,Whole broiler (65%),Selling price
FR,France,14/07/2014,20/07/2014,€220.00,national currency/100kg,29,Whole broiler (65%),Selling price
FR,France,07/07/2014,13/07/2014,€220.00,national currency/100kg,28,Whole broiler (65%),Selling price
FR,France,30/06/2014,06/07/2014,€220.00,national currency/100kg,27,Whole broiler (65%),Selling price
FR,France,23/06/2014,29/06/2014,€220.00,national currency/100kg,26,Whole broiler (65%),Selling price
FR,France,16/06/2014,22/06/2014,€220.00,national currency/100kg,25,Whole broiler (65%),Selling price
FR,France,09/06/2014,15/06/2014,€220.00,national currency/100kg,24,Whole broiler (65%),Selling price
FR,France,02/06/2014,08/06/2014,€220.00,national currency/100kg,23,Whole broiler (65%),Selling price
FR,France,26/05/2014,01/06/2014,€220.00,national currency/100kg,22,Whole broiler (65%),Selling price
FR,France,19/05/2014,25/05/2014,€220.00,national currency/100kg,21,Whole broiler (65%),Selling price
FR,France,12/05/2014,18/05/2014,€220.00,national currency/100kg,20,Whole broiler (65%),Selling price
FR,France,05/05/2014,11/05/2014,€223.00,national currency/100kg,19,Whole broiler (65%),Selling price
FR,France,28/04/2014,04/05/2014,€230.00,national currency/100kg,18,Whole broiler (65%),Selling price
FR,France,21/04/2014,27/04/2014,€230.00,national currency/100kg,17,Whole broiler (65%),Selling price
FR,France,14/04/2014,20/04/2014,€230.00,national currency/100kg,16,Whole broiler (65%),Selling price
FR,France,07/04/2014,13/04/2014,€230.00,national currency/100kg,15,Whole broiler (65%),Selling price
FR,France,31/03/2014,06/04/2014,€230.00,national currency/100kg,14,Whole broiler (65%),Selling price
FR,France,24/03/2014,30/03/2014,€230.00,national currency/100kg,13,Whole broiler (65%),Selling price
FR,France,17/03/2014,23/03/2014,€230.00,national currency/100kg,12,Whole broiler (65%),Selling price
FR,France,10/03/2014,16/03/2014,€227.00,national currency/100kg,11,Whole broiler (65%),Selling price
FR,France,03/03/2014,09/03/2014,€225.00,national currency/100kg,10,Whole broiler (65%),Selling price
FR,France,24/02/2014,02/03/2014,€225.00,national currency/100kg,9,Whole broiler (65%),Selling price
FR,France,17/02/2014,23/02/2014,€225.00,national currency/100kg,8,Whole broiler (65%),Selling price
FR,France,10/02/2014,16/02/2014,€225.00,national currency/100kg,7,Whole broiler (65%),Selling price
FR,France,03/02/2014,09/02/2014,€225.00,national currency/100kg,6,Whole broiler (65%),Selling price
FR,France,27/01/2014,02/02/2014,€225.00,national currency/100kg,5,Whole broiler (65%),Selling price
FR,France,20/01/2014,26/01/2014,€225.00,national currency/100kg,4,Whole broiler (65%),Selling price
FR,France,13/01/2014,19/01/2014,€225.00,national currency/100kg,3,Whole broiler (65%),Selling price
FR,France,06/01/2014,12/01/2014,€225.00,national currency/100kg,2,Whole broiler (65%),Selling price
FR,France,30/12/2013,05/01/2014,€225.00,national currency/100kg,1,Whole broiler (65%),Selling price
FR,France,23/12/2013,29/12/2013,€225.00,national currency/100kg,52,Whole broiler (65%),Selling price
FR,France,16/12/2013,22/12/2013,€225.00,national currency/100kg,51,Whole broiler (65%),Selling price
FR,France,09/12/2013,15/12/2013,€225.00,national currency/100kg,50,Whole broiler (65%),Selling price
FR,France,02/12/2013,08/12/2013,€225.00,national currency/100kg,49,Whole broiler (65%),Selling price
FR,France,25/11/2013,01/12/2013,€225.00,national currency/100kg,48,Whole broiler (65%),Selling price
FR,France,18/11/2013,24/11/2013,€225.00,national currency/100kg,47,Whole broiler (65%),Selling price
FR,France,11/11/2013,17/11/2013,€225.00,national currency/100kg,46,Whole broiler (65%),Selling price
FR,France,04/11/2013,10/11/2013,€225.00,national currency/100kg,45,Whole broiler (65%),Selling price
FR,France,28/10/2013,03/11/2013,€225.00,national currency/100kg,44,Whole broiler (65%),Selling price
FR,France,21/10/2013,27/10/2013,€233.00,national currency/100kg,43,Whole broiler (65%),Selling price
FR,France,14/10/2013,20/10/2013,€235.00,national currency/100kg,42,Whole broiler (65%),Selling price
FR,France,07/10/2013,13/10/2013,€235.00,national currency/100kg,41,Whole broiler (65%),Selling price
FR,France,30/09/2013,06/10/2013,€235.00,national currency/100kg,40,Whole broiler (65%),Selling price
FR,France,23/09/2013,29/09/2013,€235.00,national currency/100kg,39,Whole broiler (65%),Selling price
FR,France,16/09/2013,22/09/2013,€235.00,national currency/100kg,38,Whole broiler (65%),Selling price
FR,France,09/09/2013,15/09/2013,€235.00,national currency/100kg,37,Whole broiler (65%),Selling price
FR,France,02/09/2013,08/09/2013,€235.00,national currency/100kg,36,Whole broiler (65%),Selling price
FR,France,26/08/2013,01/09/2013,€235.00,national currency/100kg,35,Whole broiler (65%),Selling price
FR,France,19/08/2013,25/08/2013,€235.00,national currency/100kg,34,Whole broiler (65%),Selling price
FR,France,12/08/2013,18/08/2013,€235.00,national currency/100kg,33,Whole broiler (65%),Selling price
FR,France,05/08/2013,11/08/2013,€235.00,national currency/100kg,32,Whole broiler (65%),Selling price
FR,France,29/07/2013,04/08/2013,€235.00,national currency/100kg,31,Whole broiler (65%),Selling price
FR,France,22/07/2013,28/07/2013,€235.00,national currency/100kg,30,Whole broiler (65%),Selling price
FR,France,15/07/2013,21/07/2013,€235.00,national currency/100kg,29,Whole broiler (65%),Selling price
FR,France,08/07/2013,14/07/2013,€235.00,national currency/100kg,28,Whole broiler (65%),Selling price
FR,France,01/07/2013,07/07/2013,€235.00,national currency/100kg,27,Whole broiler (65%),Selling price
FR,France,24/06/2013,30/06/2013,€235.00,national currency/100kg,26,Whole broiler (65%),Selling price
FR,France,17/06/2013,23/06/2013,€235.00,national currency/100kg,25,Whole broiler (65%),Selling price
FR,France,10/06/2013,16/06/2013,€235.00,national currency/100kg,24,Whole broiler (65%),Selling price
FR,France,03/06/2013,09/06/2013,€235.00,national currency/100kg,23,Whole broiler (65%),Selling price
FR,France,27/05/2013,02/06/2013,€235.00,national currency/100kg,22,Whole broiler (65%),Selling price
FR,France,20/05/2013,26/05/2013,€230.00,national currency/100kg,21,Whole broiler (65%),Selling price
FR,France,13/05/2013,19/05/2013,€230.00,national currency/100kg,20,Whole broiler (65%),Selling price
FR,France,06/05/2013,12/05/2013,€230.00,national currency/100kg,19,Whole broiler (65%),Selling price
FR,France,29/04/2013,05/05/2013,€230.00,national currency/100kg,18,Whole broiler (65%),Selling price
FR,France,22/04/2013,28/04/2013,€230.00,national currency/100kg,17,Whole broiler (65%),Selling price
FR,France,15/04/2013,21/04/2013,€230.00,national currency/100kg,16,Whole broiler (65%),Selling price
FR,France,08/04/2013,14/04/2013,€230.00,national currency/100kg,15,Whole broiler (65%),Selling price
FR,France,01/04/2013,07/04/2013,€230.00,national currency/100kg,14,Whole broiler (65%),Selling price
FR,France,25/03/2013,31/03/2013,€230.00,national currency/100kg,13,Whole broiler (65%),Selling price
FR,France,18/03/2013,24/03/2013,€230.00,national currency/100kg,12,Whole broiler (65%),Selling price
FR,France,11/03/2013,17/03/2013,€230.00,national currency/100kg,11,Whole broiler (65%),Selling price
FR,France,04/03/2013,10/03/2013,€230.00,national currency/100kg,10,Whole broiler (65%),Selling price
FR,France,25/02/2013,03/03/2013,€230.00,national currency/100kg,9,Whole broiler (65%),Selling price
FR,France,18/02/2013,24/02/2013,€230.00,national currency/100kg,8,Whole broiler (65%),Selling price
FR,France,11/02/2013,17/02/2013,€230.00,national currency/100kg,7,Whole broiler (65%),Selling price
FR,France,04/02/2013,10/02/2013,€230.00,national currency/100kg,6,Whole broiler (65%),Selling price
FR,France,28/01/2013,03/02/2013,€230.00,national currency/100kg,5,Whole broiler (65%),Selling price
FR,France,21/01/2013,27/01/2013,€230.00,national currency/100kg,4,Whole broiler (65%),Selling price
FR,France,14/01/2013,20/01/2013,€230.00,national currency/100kg,3,Whole broiler (65%),Selling price
FR,France,07/01/2013,13/01/2013,€230.00,national currency/100kg,2,Whole broiler (65%),Selling price
FR,France,31/12/2012,06/01/2013,€230.00,national currency/100kg,1,Whole broiler (65%),Selling price
FR,France,24/12/2012,30/12/2012,€230.00,national currency/100kg,52,Whole broiler (65%),Selling price
FR,France,17/12/2012,23/12/2012,€230.00,national currency/100kg,51,Whole broiler (65%),Selling price
FR,France,10/12/2012,16/12/2012,€230.00,national currency/100kg,50,Whole broiler (65%),Selling price
FR,France,03/12/2012,09/12/2012,€230.00,national currency/100kg,49,Whole broiler (65%),Selling price
FR,France,26/11/2012,02/12/2012,€230.00,national currency/100kg,48,Whole broiler (65%),Selling price
FR,France,19/11/2012,25/11/2012,€230.00,national currency/100kg,47,Whole broiler (65%),Selling price
FR,France,12/11/2012,18/11/2012,€230.00,national currency/100kg,46,Whole broiler (65%),Selling price
FR,France,05/11/2012,11/11/2012,€230.00,national currency/100kg,45,Whole broiler (65%),Selling price
FR,France,29/10/2012,04/11/2012,€230.00,national currency/100kg,44,Whole broiler (65%),Selling price
FR,France,22/10/2012,28/10/2012,€230.00,national currency/100kg,43,Whole broiler (65%),Selling price
FR,France,15/10/2012,21/10/2012,€230.00,national currency/100kg,42,Whole broiler (65%),Selling price
FR,France,08/10/2012,14/10/2012,€230.00,national currency/100kg,41,Whole broiler (65%),Selling price
FR,France,01/10/2012,07/10/2012,€230.00,national currency/100kg,40,Whole broiler (65%),Selling price
FR,France,24/09/2012,30/09/2012,€230.00,national currency/100kg,39,Whole broiler (65%),Selling price
FR,France,17/09/2012,23/09/2012,€230.00,national currency/100kg,38,Whole broiler (65%),Selling price
FR,France,10/09/2012,16/09/2012,€230.00,national currency/100kg,37,Whole broiler (65%),Selling price
FR,France,03/09/2012,09/09/2012,€225.00,national currency/100kg,36,Whole broiler (65%),Selling price
FR,France,27/08/2012,02/09/2012,€225.00,national currency/100kg,35,Whole broiler (65%),Selling price
FR,France,20/08/2012,26/08/2012,€225.00,national currency/100kg,34,Whole broiler (65%),Selling price
FR,France,13/08/2012,19/08/2012,€225.00,national currency/100kg,33,Whole broiler (65%),Selling price
FR,France,06/08/2012,12/08/2012,€225.00,national currency/100kg,32,Whole broiler (65%),Selling price
FR,France,30/07/2012,05/08/2012,€225.00,national currency/100kg,31,Whole broiler (65%),Selling price
FR,France,23/07/2012,29/07/2012,€225.00,national currency/100kg,30,Whole broiler (65%),Selling price
FR,France,16/07/2012,22/07/2012,€225.00,national currency/100kg,29,Whole broiler (65%),Selling price
FR,France,09/07/2012,15/07/2012,€225.00,national currency/100kg,28,Whole broiler (65%),Selling price
FR,France,02/07/2012,08/07/2012,€225.00,national currency/100kg,27,Whole broiler (65%),Selling price
FR,France,25/06/2012,01/07/2012,€225.00,national currency/100kg,26,Whole broiler (65%),Selling price
FR,France,18/06/2012,24/06/2012,€225.00,national currency/100kg,25,Whole broiler (65%),Selling price
FR,France,11/06/2012,17/06/2012,€225.00,national currency/100kg,24,Whole broiler (65%),Selling price
FR,France,04/06/2012,10/06/2012,€225.00,national currency/100kg,23,Whole broiler (65%),Selling price
FR,France,28/05/2012,03/06/2012,€225.00,national currency/100kg,22,Whole broiler (65%),Selling price
FR,France,21/05/2012,27/05/2012,€225.00,national currency/100kg,21,Whole broiler (65%),Selling price
FR,France,14/05/2012,20/05/2012,€225.00,national currency/100kg,20,Whole broiler (65%),Selling price
FR,France,07/05/2012,13/05/2012,€225.00,national currency/100kg,19,Whole broiler (65%),Selling price
FR,France,30/04/2012,06/05/2012,€225.00,national currency/100kg,18,Whole broiler (65%),Selling price
FR,France,23/04/2012,29/04/2012,€225.00,national currency/100kg,17,Whole broiler (65%),Selling price
FR,France,16/04/2012,22/04/2012,€225.00,national currency/100kg,16,Whole broiler (65%),Selling price
FR,France,09/04/2012,15/04/2012,€225.00,national currency/100kg,15,Whole broiler (65%),Selling price
FR,France,02/04/2012,08/04/2012,€225.00,national currency/100kg,14,Whole broiler (65%),Selling price
FR,France,26/03/2012,01/04/2012,€225.00,national currency/100kg,13,Whole broiler (65%),Selling price
FR,France,19/03/2012,25/03/2012,€225.00,national currency/100kg,12,Whole broiler (65%),Selling price
FR,France,12/03/2012,18/03/2012,€225.00,national currency/100kg,11,Whole broiler (65%),Selling price
FR,France,05/03/2012,11/03/2012,€225.00,national currency/100kg,10,Whole broiler (65%),Selling price
FR,France,27/02/2012,04/03/2012,€225.00,national currency/100kg,9,Whole broiler (65%),Selling price
FR,France,20/02/2012,26/02/2012,€225.00,national currency/100kg,8,Whole broiler (65%),Selling price
FR,France,13/02/2012,19/02/2012,€225.00,national currency/100kg,7,Whole broiler (65%),Selling price
FR,France,06/02/2012,12/02/2012,€225.00,national currency/100kg,6,Whole broiler (65%),Selling price
FR,France,30/01/2012,05/02/2012,€225.00,national currency/100kg,5,Whole broiler (65%),Selling price
FR,France,23/01/2012,29/01/2012,€225.00,national currency/100kg,4,Whole broiler (65%),Selling price
FR,France,16/01/2012,22/01/2012,€225.00,national currency/100kg,3,Whole broiler (65%),Selling price
FR,France,09/01/2012,15/01/2012,€225.00,national currency/100kg,2,Whole broiler (65%),Selling price
FR,France,02/01/2012,08/01/2012,€225.00,national currency/100kg,1,Whole broiler (65%),Selling price
FR,France,26/12/2011,01/01/2012,€225.00,national currency/100kg,0,Whole broiler (65%),Selling price
FR,France,19/12/2011,25/12/2011,€225.00,national currency/100kg,51,Whole broiler (65%),Selling price
FR,France,12/12/2011,18/12/2011,€225.00,national currency/100kg,50,Whole broiler (65%),Selling price
FR,France,05/12/2011,11/12/2011,€225.00,national currency/100kg,49,Whole broiler (65%),Selling price
FR,France,28/11/2011,04/12/2011,€225.00,national currency/100kg,48,Whole broiler (65%),Selling price
FR,France,21/11/2011,27/11/2011,€225.00,national currency/100kg,47,Whole broiler (65%),Selling price
FR,France,14/11/2011,20/11/2011,€225.00,national currency/100kg,46,Whole broiler (65%),Selling price
FR,France,07/11/2011,13/11/2011,€225.00,national currency/100kg,45,Whole broiler (65%),Selling price
FR,France,31/10/2011,06/11/2011,€225.00,national currency/100kg,44,Whole broiler (65%),Selling price
FR,France,24/10/2011,30/10/2011,€225.00,national currency/100kg,43,Whole broiler (65%),Selling price
FR,France,17/10/2011,23/10/2011,€225.00,national currency/100kg,42,Whole broiler (65%),Selling price
FR,France,10/10/2011,16/10/2011,€225.00,national currency/100kg,41,Whole broiler (65%),Selling price
FR,France,03/10/2011,09/10/2011,€225.00,national currency/100kg,40,Whole broiler (65%),Selling price
FR,France,26/09/2011,02/10/2011,€225.00,national currency/100kg,39,Whole broiler (65%),Selling price
FR,France,19/09/2011,25/09/2011,€225.00,national currency/100kg,38,Whole broiler (65%),Selling price
FR,France,12/09/2011,18/09/2011,€225.00,national currency/100kg,37,Whole broiler (65%),Selling price
FR,France,05/09/2011,11/09/2011,€225.00,national currency/100kg,36,Whole broiler (65%),Selling price
FR,France,29/08/2011,04/09/2011,€225.00,national currency/100kg,35,Whole broiler (65%),Selling price
FR,France,22/08/2011,28/08/2011,€225.00,national currency/100kg,34,Whole broiler (65%),Selling price
FR,France,15/08/2011,21/08/2011,€225.00,national currency/100kg,33,Whole broiler (65%),Selling price
FR,France,08/08/2011,14/08/2011,€225.00,national currency/100kg,32,Whole broiler (65%),Selling price
FR,France,01/08/2011,07/08/2011,€225.00,national currency/100kg,31,Whole broiler (65%),Selling price
FR,France,25/07/2011,31/07/2011,€225.00,national currency/100kg,30,Whole broiler (65%),Selling price
FR,France,18/07/2011,24/07/2011,€225.00,national currency/100kg,29,Whole broiler (65%),Selling price
FR,France,11/07/2011,17/07/2011,€225.00,national currency/100kg,28,Whole broiler (65%),Selling price
FR,France,04/07/2011,10/07/2011,€225.00,national currency/100kg,27,Whole broiler (65%),Selling price
FR,France,27/06/2011,03/07/2011,€225.00,national currency/100kg,26,Whole broiler (65%),Selling price
FR,France,20/06/2011,26/06/2011,€225.00,national currency/100kg,25,Whole broiler (65%),Selling price
FR,France,13/06/2011,19/06/2011,€225.00,national currency/100kg,24,Whole broiler (65%),Selling price
FR,France,06/06/2011,12/06/2011,€225.00,national currency/100kg,23,Whole broiler (65%),Selling price
FR,France,30/05/2011,05/06/2011,€225.00,national currency/100kg,22,Whole broiler (65%),Selling price
FR,France,23/05/2011,29/05/2011,€225.00,national currency/100kg,21,Whole broiler (65%),Selling price
FR,France,16/05/2011,22/05/2011,€225.00,national currency/100kg,20,Whole broiler (65%),Selling price
FR,France,09/05/2011,15/05/2011,€225.00,national currency/100kg,19,Whole broiler (65%),Selling price
FR,France,02/05/2011,08/05/2011,€220.00,national currency/100kg,18,Whole broiler (65%),Selling price
FR,France,25/04/2011,01/05/2011,€220.00,national currency/100kg,17,Whole broiler (65%),Selling price
FR,France,18/04/2011,24/04/2011,€220.00,national currency/100kg,16,Whole broiler (65%),Selling price
FR,France,11/04/2011,17/04/2011,€220.00,national currency/100kg,15,Whole broiler (65%),Selling price
FR,France,04/04/2011,10/04/2011,€220.00,national currency/100kg,14,Whole broiler (65%),Selling price
FR,France,28/03/2011,03/04/2011,€220.00,national currency/100kg,13,Whole broiler (65%),Selling price
FR,France,21/03/2011,27/03/2011,€220.00,national currency/100kg,12,Whole broiler (65%),Selling price
FR,France,14/03/2011,20/03/2011,€220.00,national currency/100kg,11,Whole broiler (65%),Selling price
FR,France,07/03/2011,13/03/2011,€220.00,national currency/100kg,10,Whole broiler (65%),Selling price
FR,France,28/02/2011,06/03/2011,€220.00,national currency/100kg,9,Whole broiler (65%),Selling price
FR,France,21/02/2011,27/02/2011,€220.00,national currency/100kg,8,Whole broiler (65%),Selling price
FR,France,14/02/2011,20/02/2011,€220.00,national currency/100kg,7,Whole broiler (65%),Selling price
FR,France,07/02/2011,13/02/2011,€220.00,national currency/100kg,6,Whole broiler (65%),Selling price
FR,France,31/01/2011,06/02/2011,€220.00,national currency/100kg,5,Whole broiler (65%),Selling price
FR,France,24/01/2011,30/01/2011,€220.00,national currency/100kg,4,Whole broiler (65%),Selling price
FR,France,17/01/2011,23/01/2011,€220.00,national currency/100kg,3,Whole broiler (65%),Selling price
FR,France,10/01/2011,16/01/2011,€218.00,national currency/100kg,2,Whole broiler (65%),Selling price
FR,France,03/01/2011,09/01/2011,€210.00,national currency/100kg,1,Whole broiler (65%),Selling price
FR,France,27/12/2010,02/01/2011,€210.00,national currency/100kg,52,Whole broiler (65%),Selling price
FR,France,20/12/2010,26/12/2010,€210.00,national currency/100kg,51,Whole broiler (65%),Selling price
FR,France,13/12/2010,19/12/2010,€210.00,national currency/100kg,50,Whole broiler (65%),Selling price
FR,France,06/12/2010,12/12/2010,€210.00,national currency/100kg,49,Whole broiler (65%),Selling price
FR,France,29/11/2010,05/12/2010,€210.00,national currency/100kg,48,Whole broiler (65%),Selling price
FR,France,22/11/2010,28/11/2010,€210.00,national currency/100kg,47,Whole broiler (65%),Selling price
FR,France,15/11/2010,21/11/2010,€210.00,national currency/100kg,46,Whole broiler (65%),Selling price
FR,France,08/11/2010,14/11/2010,€207.00,national currency/100kg,45,Whole broiler (65%),Selling price
FR,France,01/11/2010,07/11/2010,€205.00,national currency/100kg,44,Whole broiler (65%),Selling price
FR,France,25/10/2010,31/10/2010,€205.00,national currency/100kg,43,Whole broiler (65%),Selling price
FR,France,18/10/2010,24/10/2010,€205.00,national currency/100kg,42,Whole broiler (65%),Selling price
FR,France,11/10/2010,17/10/2010,€205.00,national currency/100kg,41,Whole broiler (65%),Selling price
FR,France,04/10/2010,10/10/2010,€205.00,national currency/100kg,40,Whole broiler (65%),Selling price
FR,France,27/09/2010,03/10/2010,€205.00,national currency/100kg,39,Whole broiler (65%),Selling price
FR,France,20/09/2010,26/09/2010,€205.00,national currency/100kg,38,Whole broiler (65%),Selling price
FR,France,13/09/2010,19/09/2010,€205.00,national currency/100kg,37,Whole broiler (65%),Selling price
FR,France,06/09/2010,12/09/2010,€205.00,national currency/100kg,36,Whole broiler (65%),Selling price
FR,France,30/08/2010,05/09/2010,€198.00,national currency/100kg,35,Whole broiler (65%),Selling price
FR,France,23/08/2010,29/08/2010,€195.00,national currency/100kg,34,Whole broiler (65%),Selling price
FR,France,16/08/2010,22/08/2010,€195.00,national currency/100kg,33,Whole broiler (65%),Selling price
FR,France,09/08/2010,15/08/2010,€195.00,national currency/100kg,32,Whole broiler (65%),Selling price
FR,France,02/08/2010,08/08/2010,€195.00,national currency/100kg,31,Whole broiler (65%),Selling price
FR,France,26/07/2010,01/08/2010,€195.00,national currency/100kg,30,Whole broiler (65%),Selling price
FR,France,19/07/2010,25/07/2010,€195.00,national currency/100kg,29,Whole broiler (65%),Selling price
FR,France,12/07/2010,18/07/2010,€195.00,national currency/100kg,28,Whole broiler (65%),Selling price
FR,France,05/07/2010,11/07/2010,€195.00,national currency/100kg,27,Whole broiler (65%),Selling price
FR,France,28/06/2010,04/07/2010,€195.00,national currency/100kg,26,Whole broiler (65%),Selling price
FR,France,21/06/2010,27/06/2010,€195.00,national currency/100kg,25,Whole broiler (65%),Selling price
FR,France,14/06/2010,20/06/2010,€195.00,national currency/100kg,24,Whole broiler (65%),Selling price
FR,France,07/06/2010,13/06/2010,€195.00,national currency/100kg,23,Whole broiler (65%),Selling price
FR,France,31/05/2010,06/06/2010,€195.00,national currency/100kg,22,Whole broiler (65%),Selling price
FR,France,24/05/2010,30/05/2010,€195.00,national currency/100kg,21,Whole broiler (65%),Selling price
FR,France,17/05/2010,23/05/2010,€195.00,national currency/100kg,20,Whole broiler (65%),Selling price
