beginDate,endDate,price,unit,farmingMethod,marketingYear,weekNumber,memberStateCode,memberStateName
15/05/2023,21/05/2023,€265.07,€/100Kg,Cage,2023,20,IT,Italy
08/05/2023,14/05/2023,€300.39,€/100Kg,Barn,2023,19,IT,Italy
08/05/2023,14/05/2023,€265.07,€/100Kg,Cage,2023,19,IT,Italy
01/05/2023,07/05/2023,€311.50,€/100Kg,Barn,2023,18,IT,Italy
01/05/2023,07/05/2023,€276.19,€/100Kg,Cage,2023,18,IT,Italy
24/04/2023,30/04/2023,€284.13,€/100Kg,Cage,2023,17,IT,Italy
24/04/2023,30/04/2023,€319.44,€/100Kg,Barn,2023,17,IT,Italy
17/04/2023,23/04/2023,€284.13,€/100Kg,Cage,2023,16,IT,Italy
17/04/2023,23/04/2023,€319.44,€/100Kg,Barn,2023,16,IT,Italy
10/04/2023,16/04/2023,€319.44,€/100Kg,Barn,2023,15,IT,Italy
10/04/2023,16/04/2023,€284.13,€/100Kg,Cage,2023,15,IT,Italy
03/04/2023,09/04/2023,€319.44,€/100Kg,Barn,2023,14,IT,Italy
03/04/2023,09/04/2023,€284.13,€/100Kg,Cage,2023,14,IT,Italy
27/03/2023,02/04/2023,€319.44,€/100Kg,Barn,2023,13,IT,Italy
27/03/2023,02/04/2023,€284.13,€/100Kg,Cage,2023,13,IT,Italy
20/03/2023,26/03/2023,€319.44,€/100Kg,Barn,2023,12,IT,Italy
20/03/2023,26/03/2023,€284.13,€/100Kg,Cage,2023,12,IT,Italy
13/03/2023,19/03/2023,€284.13,€/100Kg,Cage,2023,11,IT,Italy
13/03/2023,19/03/2023,€319.44,€/100Kg,Barn,2023,11,IT,Italy
06/03/2023,12/03/2023,€284.13,€/100Kg,Cage,2023,10,IT,Italy
06/03/2023,12/03/2023,€319.44,€/100Kg,Barn,2023,10,IT,Italy
27/02/2023,05/03/2023,€284.13,€/100Kg,Cage,2023,9,IT,Italy
27/02/2023,05/03/2023,€319.44,€/100Kg,Barn,2023,9,IT,Italy
20/02/2023,26/02/2023,€278.57,€/100Kg,Cage,2023,8,IT,Italy
20/02/2023,26/02/2023,€315.48,€/100Kg,Barn,2023,8,IT,Italy
13/02/2023,19/02/2023,€278.57,€/100Kg,Cage,2023,7,IT,Italy
13/02/2023,19/02/2023,€315.48,€/100Kg,Barn,2023,7,IT,Italy
06/02/2023,12/02/2023,€315.48,€/100Kg,Barn,2023,6,IT,Italy
06/02/2023,12/02/2023,€278.57,€/100Kg,Cage,2023,6,IT,Italy
30/01/2023,05/02/2023,€315.48,€/100Kg,Barn,2023,5,IT,Italy
30/01/2023,05/02/2023,€278.57,€/100Kg,Cage,2023,5,IT,Italy
23/01/2023,29/01/2023,€310.32,€/100Kg,Barn,2023,4,IT,Italy
23/01/2023,29/01/2023,€276.19,€/100Kg,Cage,2023,4,IT,Italy
16/01/2023,22/01/2023,€276.19,€/100Kg,Cage,2023,3,IT,Italy
16/01/2023,22/01/2023,€310.32,€/100Kg,Barn,2023,3,IT,Italy
09/01/2023,15/01/2023,€306.35,€/100Kg,Barn,2023,2,IT,Italy
09/01/2023,15/01/2023,€270.24,€/100Kg,Cage,2023,2,IT,Italy
02/01/2023,08/01/2023,€276.19,€/100Kg,Cage,2023,1,IT,Italy
02/01/2023,08/01/2023,€310.32,€/100Kg,Barn,2023,1,IT,Italy
26/12/2022,01/01/2023,€310.32,€/100Kg,Barn,2022,52,IT,Italy
26/12/2022,01/01/2023,€276.19,€/100Kg,Cage,2022,52,IT,Italy
26/12/2022,01/01/2023,€276.19,€/100Kg,Cage,2023,0,IT,Italy
26/12/2022,01/01/2023,€310.32,€/100Kg,Barn,2023,0,IT,Italy
19/12/2022,25/12/2022,€306.35,€/100Kg,Barn,2022,51,IT,Italy
19/12/2022,25/12/2022,€270.24,€/100Kg,Cage,2022,51,IT,Italy
12/12/2022,18/12/2022,€306.35,€/100Kg,Barn,2022,50,IT,Italy
12/12/2022,18/12/2022,€270.24,€/100Kg,Cage,2022,50,IT,Italy
05/12/2022,11/12/2022,€270.24,€/100Kg,Cage,2022,49,IT,Italy
05/12/2022,11/12/2022,€306.35,€/100Kg,Barn,2022,49,IT,Italy
28/11/2022,04/12/2022,€306.35,€/100Kg,Barn,2022,48,IT,Italy
28/11/2022,04/12/2022,€270.24,€/100Kg,Cage,2022,48,IT,Italy
21/11/2022,27/11/2022,€270.24,€/100Kg,Cage,2022,47,IT,Italy
21/11/2022,27/11/2022,€306.35,€/100Kg,Barn,2022,47,IT,Italy
14/11/2022,20/11/2022,€270.24,€/100Kg,Cage,2022,46,IT,Italy
14/11/2022,20/11/2022,€306.35,€/100Kg,Barn,2022,46,IT,Italy
07/11/2022,13/11/2022,€264.68,€/100Kg,Cage,2022,45,IT,Italy
07/11/2022,13/11/2022,€301.59,€/100Kg,Barn,2022,45,IT,Italy
31/10/2022,06/11/2022,€301.59,€/100Kg,Barn,2022,44,IT,Italy
31/10/2022,06/11/2022,€264.68,€/100Kg,Cage,2022,44,IT,Italy
24/10/2022,30/10/2022,€264.68,€/100Kg,Cage,2022,43,IT,Italy
24/10/2022,30/10/2022,€301.59,€/100Kg,Barn,2022,43,IT,Italy
17/10/2022,23/10/2022,€261.51,€/100Kg,Cage,2022,42,IT,Italy
17/10/2022,23/10/2022,€298.41,€/100Kg,Barn,2022,42,IT,Italy
10/10/2022,16/10/2022,€298.41,€/100Kg,Barn,2022,41,IT,Italy
10/10/2022,16/10/2022,€261.51,€/100Kg,Cage,2022,41,IT,Italy
03/10/2022,09/10/2022,€289.68,€/100Kg,Barn,2022,40,IT,Italy
03/10/2022,09/10/2022,€252.78,€/100Kg,Cage,2022,40,IT,Italy
26/09/2022,02/10/2022,€286.51,€/100Kg,Barn,2022,39,IT,Italy
26/09/2022,02/10/2022,€249.60,€/100Kg,Cage,2022,39,IT,Italy
19/09/2022,25/09/2022,€241.67,€/100Kg,Cage,2022,38,IT,Italy
19/09/2022,25/09/2022,€279.37,€/100Kg,Barn,2022,38,IT,Italy
12/09/2022,18/09/2022,€241.67,€/100Kg,Cage,2022,37,IT,Italy
12/09/2022,18/09/2022,€279.37,€/100Kg,Barn,2022,37,IT,Italy
05/09/2022,11/09/2022,€240.08,€/100Kg,Cage,2022,36,IT,Italy
05/09/2022,11/09/2022,€277.78,€/100Kg,Barn,2022,36,IT,Italy
29/08/2022,04/09/2022,€237.70,€/100Kg,Cage,2022,35,IT,Italy
29/08/2022,04/09/2022,€275.40,€/100Kg,Barn,2022,35,IT,Italy
22/08/2022,28/08/2022,€271.83,€/100Kg,Barn,2022,34,IT,Italy
22/08/2022,28/08/2022,€234.13,€/100Kg,Cage,2022,34,IT,Italy
15/08/2022,21/08/2022,€271.83,€/100Kg,Barn,2022,33,IT,Italy
15/08/2022,21/08/2022,€234.13,€/100Kg,Cage,2022,33,IT,Italy
08/08/2022,14/08/2022,€234.13,€/100Kg,Cage,2022,32,IT,Italy
08/08/2022,14/08/2022,€271.83,€/100Kg,Barn,2022,32,IT,Italy
01/08/2022,07/08/2022,€271.83,€/100Kg,Barn,2022,31,IT,Italy
01/08/2022,07/08/2022,€234.13,€/100Kg,Cage,2022,31,IT,Italy
25/07/2022,31/07/2022,€228.17,€/100Kg,Barn,2022,30,IT,Italy
25/07/2022,31/07/2022,€265.87,€/100Kg,Cage,2022,30,IT,Italy
18/07/2022,24/07/2022,€265.87,€/100Kg,Barn,2022,29,IT,Italy
18/07/2022,24/07/2022,€228.17,€/100Kg,Cage,2022,29,IT,Italy
11/07/2022,17/07/2022,€265.08,€/100Kg,Barn,2022,28,IT,Italy
11/07/2022,17/07/2022,€227.38,€/100Kg,Cage,2022,28,IT,Italy
04/07/2022,10/07/2022,€265.08,€/100Kg,Barn,2022,27,IT,Italy
04/07/2022,10/07/2022,€227.38,€/100Kg,Cage,2022,27,IT,Italy
27/06/2022,03/07/2022,€227.38,€/100Kg,Cage,2022,26,IT,Italy
27/06/2022,03/07/2022,€265.08,€/100Kg,Barn,2022,26,IT,Italy
20/06/2022,26/06/2022,€265.08,€/100Kg,Barn,2022,25,IT,Italy
20/06/2022,26/06/2022,€227.38,€/100Kg,Cage,2022,25,IT,Italy
13/06/2022,19/06/2022,€265.08,€/100Kg,Barn,2022,24,IT,Italy
13/06/2022,19/06/2022,€227.38,€/100Kg,Cage,2022,24,IT,Italy
06/06/2022,12/06/2022,€227.38,€/100Kg,Cage,2022,23,IT,Italy
06/06/2022,12/06/2022,€265.08,€/100Kg,Barn,2022,23,IT,Italy
30/05/2022,05/06/2022,€265.08,€/100Kg,Barn,2022,22,IT,Italy
30/05/2022,05/06/2022,€227.38,€/100Kg,Cage,2022,22,IT,Italy
23/05/2022,29/05/2022,€227.38,€/100Kg,Cage,2022,21,IT,Italy
23/05/2022,29/05/2022,€265.08,€/100Kg,Barn,2022,21,IT,Italy
16/05/2022,22/05/2022,€265.08,€/100Kg,Barn,2022,20,IT,Italy
16/05/2022,22/05/2022,€227.38,€/100Kg,Cage,2022,20,IT,Italy
09/05/2022,15/05/2022,€265.08,€/100Kg,Barn,2022,19,IT,Italy
09/05/2022,15/05/2022,€227.38,€/100Kg,Cage,2022,19,IT,Italy
02/05/2022,08/05/2022,€227.38,€/100Kg,Cage,2022,18,IT,Italy
02/05/2022,08/05/2022,€265.08,€/100Kg,Barn,2022,18,IT,Italy
25/04/2022,01/05/2022,€265.08,€/100Kg,Barn,2022,17,IT,Italy
25/04/2022,01/05/2022,€227.38,€/100Kg,Cage,2022,17,IT,Italy
18/04/2022,24/04/2022,€227.38,€/100Kg,Cage,2022,16,IT,Italy
18/04/2022,24/04/2022,€265.08,€/100Kg,Barn,2022,16,IT,Italy
11/04/2022,17/04/2022,€227.38,€/100Kg,Cage,2022,15,IT,Italy
11/04/2022,17/04/2022,€265.08,€/100Kg,Barn,2022,15,IT,Italy
04/04/2022,10/04/2022,€227.38,€/100Kg,Cage,2022,14,IT,Italy
04/04/2022,10/04/2022,€265.08,€/100Kg,Barn,2022,14,IT,Italy
28/03/2022,03/04/2022,€266.67,€/100Kg,Barn,2022,13,IT,Italy
28/03/2022,03/04/2022,€228.97,€/100Kg,Cage,2022,13,IT,Italy
21/03/2022,27/03/2022,€266.69,€/100Kg,Barn,2022,12,IT,Italy
21/03/2022,27/03/2022,€228.97,€/100Kg,Cage,2022,12,IT,Italy
14/03/2022,20/03/2022,€265.87,€/100Kg,Barn,2022,11,IT,Italy
14/03/2022,20/03/2022,€228.17,€/100Kg,Cage,2022,11,IT,Italy
07/03/2022,13/03/2022,€258.33,€/100Kg,Barn,2022,10,IT,Italy
07/03/2022,13/03/2022,€221.43,€/100Kg,Cage,2022,10,IT,Italy
28/02/2022,06/03/2022,€253.57,€/100Kg,Barn,2022,9,IT,Italy
28/02/2022,06/03/2022,€216.67,€/100Kg,Cage,2022,9,IT,Italy
21/02/2022,27/02/2022,€212.70,€/100Kg,Cage,2022,8,IT,Italy
21/02/2022,27/02/2022,€248.81,€/100Kg,Barn,2022,8,IT,Italy
14/02/2022,20/02/2022,€207.14,€/100Kg,Cage,2022,7,IT,Italy
14/02/2022,20/02/2022,€249.63,€/100Kg,Barn,2022,7,IT,Italy
07/02/2022,13/02/2022,€243.25,€/100Kg,Barn,2022,6,IT,Italy
07/02/2022,13/02/2022,€207.14,€/100Kg,Cage,2022,6,IT,Italy
31/01/2022,06/02/2022,€241.67,€/100Kg,Barn,2022,5,IT,Italy
31/01/2022,06/02/2022,€204.76,€/100Kg,Cage,2022,5,IT,Italy
24/01/2022,30/01/2022,€204.76,€/100Kg,Cage,2022,4,IT,Italy
24/01/2022,30/01/2022,€241.67,€/100Kg,Barn,2022,4,IT,Italy
17/01/2022,23/01/2022,€203.97,€/100Kg,Cage,2022,3,IT,Italy
17/01/2022,23/01/2022,€240.87,€/100Kg,Barn,2022,3,IT,Italy
10/01/2022,16/01/2022,€240.87,€/100Kg,Barn,2022,2,IT,Italy
10/01/2022,16/01/2022,€203.97,€/100Kg,Cage,2022,2,IT,Italy
03/01/2022,09/01/2022,€240.87,€/100Kg,Barn,2022,1,IT,Italy
03/01/2022,09/01/2022,€203.97,€/100Kg,Cage,2022,1,IT,Italy
27/12/2021,02/01/2022,€203.97,€/100Kg,Cage,2021,52,IT,Italy
27/12/2021,02/01/2022,€203.97,€/100Kg,Cage,2022,0,IT,Italy
27/12/2021,02/01/2022,€240.87,€/100Kg,Barn,2022,0,IT,Italy
27/12/2021,02/01/2022,€240.87,€/100Kg,Barn,2021,52,IT,Italy
20/12/2021,26/12/2021,€203.17,€/100Kg,Cage,2021,51,IT,Italy
20/12/2021,26/12/2021,€240.87,€/100Kg,Barn,2021,51,IT,Italy
13/12/2021,19/12/2021,€203.17,€/100Kg,Cage,2021,50,IT,Italy
13/12/2021,19/12/2021,€240.08,€/100Kg,Barn,2021,50,IT,Italy
06/12/2021,12/12/2021,€233.73,€/100Kg,Barn,2021,49,IT,Italy
06/12/2021,12/12/2021,€196.83,€/100Kg,Cage,2021,49,IT,Italy
29/11/2021,05/12/2021,€192.86,€/100Kg,Cage,2021,48,IT,Italy
29/11/2021,05/12/2021,€230.56,€/100Kg,Barn,2021,48,IT,Italy
22/11/2021,28/11/2021,€225.00,€/100Kg,Barn,2021,47,IT,Italy
22/11/2021,28/11/2021,€185.71,€/100Kg,Cage,2021,47,IT,Italy
15/11/2021,21/11/2021,€223.41,€/100Kg,Barn,2021,46,IT,Italy
15/11/2021,21/11/2021,€183.33,€/100Kg,Cage,2021,46,IT,Italy
08/11/2021,14/11/2021,€181.70,€/100Kg,Cage,2021,45,IT,Italy
08/11/2021,14/11/2021,€223.41,€/100Kg,Barn,2021,45,IT,Italy
01/11/2021,07/11/2021,€221.83,€/100Kg,Barn,2021,44,IT,Italy
01/11/2021,07/11/2021,€180.16,€/100Kg,Cage,2021,44,IT,Italy
25/10/2021,31/10/2021,€221.03,€/100Kg,Barn,2021,43,IT,Italy
25/10/2021,31/10/2021,€180.16,€/100Kg,Cage,2021,43,IT,Italy
18/10/2021,24/10/2021,€220.24,€/100Kg,Barn,2021,42,IT,Italy
18/10/2021,24/10/2021,€179.37,€/100Kg,Cage,2021,42,IT,Italy
11/10/2021,17/10/2021,€219.44,€/100Kg,Barn,2021,41,IT,Italy
11/10/2021,17/10/2021,€178.57,€/100Kg,Cage,2021,41,IT,Italy
04/10/2021,10/10/2021,€178.57,€/100Kg,Cage,2021,40,IT,Italy
04/10/2021,10/10/2021,€219.44,€/100Kg,Barn,2021,40,IT,Italy
27/09/2021,03/10/2021,€218.65,€/100Kg,Barn,2021,39,IT,Italy
27/09/2021,03/10/2021,€177.78,€/100Kg,Cage,2021,39,IT,Italy
20/09/2021,26/09/2021,€218.65,€/100Kg,Barn,2021,38,IT,Italy
20/09/2021,26/09/2021,€177.78,€/100Kg,Cage,2021,38,IT,Italy
13/09/2021,19/09/2021,€216.67,€/100Kg,Barn,2021,37,IT,Italy
13/09/2021,19/09/2021,€175.79,€/100Kg,Cage,2021,37,IT,Italy
06/09/2021,12/09/2021,€175.00,€/100Kg,Cage,2021,36,IT,Italy
06/09/2021,12/09/2021,€215.87,€/100Kg,Barn,2021,36,IT,Italy
30/08/2021,05/09/2021,€212.70,€/100Kg,Barn,2021,35,IT,Italy
30/08/2021,05/09/2021,€172.62,€/100Kg,Cage,2021,35,IT,Italy
23/08/2021,29/08/2021,€210.32,€/100Kg,Barn,2021,34,IT,Italy
23/08/2021,29/08/2021,€169.44,€/100Kg,Cage,2021,34,IT,Italy
16/08/2021,22/08/2021,€209.52,€/100Kg,Barn,2021,33,IT,Italy
16/08/2021,22/08/2021,€167.86,€/100Kg,Cage,2021,33,IT,Italy
09/08/2021,15/08/2021,€167.86,€/100Kg,Cage,2021,32,IT,Italy
09/08/2021,15/08/2021,€209.52,€/100Kg,Barn,2021,32,IT,Italy
02/08/2021,08/08/2021,€167.86,€/100Kg,Cage,2021,31,IT,Italy
02/08/2021,08/08/2021,€209.56,€/100Kg,Barn,2021,31,IT,Italy
26/07/2021,01/08/2021,€209.52,€/100Kg,Barn,2021,30,IT,Italy
26/07/2021,01/08/2021,€167.86,€/100Kg,Cage,2021,30,IT,Italy
19/07/2021,25/07/2021,€167.86,€/100Kg,Cage,2021,29,IT,Italy
19/07/2021,25/07/2021,€209.52,€/100Kg,Barn,2021,29,IT,Italy
12/07/2021,18/07/2021,€210.32,€/100Kg,Barn,2021,28,IT,Italy
12/07/2021,18/07/2021,€167.86,€/100Kg,Cage,2021,28,IT,Italy
05/07/2021,11/07/2021,€210.32,€/100Kg,Barn,2021,27,IT,Italy
05/07/2021,11/07/2021,€167.86,€/100Kg,Cage,2021,27,IT,Italy
28/06/2021,04/07/2021,€214.29,€/100Kg,Barn,2021,26,IT,Italy
28/06/2021,04/07/2021,€171.03,€/100Kg,Cage,2021,26,IT,Italy
21/06/2021,27/06/2021,€214.29,€/100Kg,Barn,2021,25,IT,Italy
21/06/2021,27/06/2021,€171.03,€/100Kg,Cage,2021,25,IT,Italy
14/06/2021,20/06/2021,€171.03,€/100Kg,Cage,2021,24,IT,Italy
07/06/2021,13/06/2021,€171.03,€/100Kg,Cage,2021,23,IT,Italy
31/05/2021,06/06/2021,€171.83,€/100Kg,Cage,2021,22,IT,Italy
24/05/2021,30/05/2021,€171.83,€/100Kg,Cage,2021,21,IT,Italy
17/05/2021,23/05/2021,€171.83,€/100Kg,Cage,2021,20,IT,Italy
10/05/2021,16/05/2021,€171.83,€/100Kg,Cage,2021,19,IT,Italy
03/05/2021,09/05/2021,€171.83,€/100Kg,Cage,2021,18,IT,Italy
26/04/2021,02/05/2021,€171.83,€/100Kg,Cage,2021,17,IT,Italy
19/04/2021,25/04/2021,€174.21,€/100Kg,Cage,2021,16,IT,Italy
12/04/2021,18/04/2021,€177.38,€/100Kg,Cage,2021,15,IT,Italy
05/04/2021,11/04/2021,€180.56,€/100Kg,Cage,2021,14,IT,Italy
29/03/2021,04/04/2021,€181.35,€/100Kg,Cage,2021,13,IT,Italy
22/03/2021,28/03/2021,€182.14,€/100Kg,Cage,2021,12,IT,Italy
15/03/2021,21/03/2021,€181.35,€/100Kg,Cage,2021,11,IT,Italy
08/03/2021,14/03/2021,€179.76,€/100Kg,Cage,2021,10,IT,Italy
01/03/2021,07/03/2021,€179.76,€/100Kg,Cage,2021,9,IT,Italy
22/02/2021,28/02/2021,€179.76,€/100Kg,Cage,2021,8,IT,Italy
15/02/2021,21/02/2021,€178.57,€/100Kg,Cage,2021,7,IT,Italy
08/02/2021,14/02/2021,€179.76,€/100Kg,Cage,2021,6,IT,Italy
01/02/2021,07/02/2021,€175.79,€/100Kg,Cage,2021,5,IT,Italy
25/01/2021,31/01/2021,€175.79,€/100Kg,Cage,2021,4,IT,Italy
18/01/2021,24/01/2021,€175.79,€/100Kg,Cage,2021,3,IT,Italy
11/01/2021,17/01/2021,€175.79,€/100Kg,Cage,2021,2,IT,Italy
04/01/2021,10/01/2021,€178.17,€/100Kg,Cage,2021,1,IT,Italy
28/12/2020,03/01/2021,€182.94,€/100Kg,Cage,2021,0,IT,Italy
28/12/2020,03/01/2021,€182.94,€/100Kg,Cage,2020,53,IT,Italy
21/12/2020,27/12/2020,€182.94,€/100Kg,Cage,2020,52,IT,Italy
14/12/2020,20/12/2020,€182.94,€/100Kg,Cage,2020,51,IT,Italy
07/12/2020,13/12/2020,€182.94,€/100Kg,Cage,2020,50,IT,Italy
30/11/2020,06/12/2020,€182.90,€/100Kg,Cage,2020,49,IT,Italy
23/11/2020,29/11/2020,€182.94,€/100Kg,Cage,2020,48,IT,Italy
16/11/2020,22/11/2020,€182.94,€/100Kg,Cage,2020,47,IT,Italy
09/11/2020,15/11/2020,€182.94,€/100Kg,Cage,2020,46,IT,Italy
02/11/2020,08/11/2020,€182.94,€/100Kg,Cage,2020,45,IT,Italy
26/10/2020,01/11/2020,€181.33,€/100Kg,Cage,2020,44,IT,Italy
19/10/2020,25/10/2020,€181.35,€/100Kg,Cage,2020,43,IT,Italy
12/10/2020,18/10/2020,€181.35,€/100Kg,Cage,2020,42,IT,Italy
05/10/2020,11/10/2020,€181.35,€/100Kg,Cage,2020,41,IT,Italy
28/09/2020,04/10/2020,€181.35,€/100Kg,Cage,2020,40,IT,Italy
21/09/2020,27/09/2020,€181.35,€/100Kg,Cage,2020,39,IT,Italy
14/09/2020,20/09/2020,€181.35,€/100Kg,Cage,2020,38,IT,Italy
07/09/2020,13/09/2020,€178.97,€/100Kg,Cage,2020,37,IT,Italy
31/08/2020,06/09/2020,€178.17,€/100Kg,Cage,2020,36,IT,Italy
24/08/2020,30/08/2020,€177.38,€/100Kg,Cage,2020,35,IT,Italy
17/08/2020,23/08/2020,€177.38,€/100Kg,Cage,2020,34,IT,Italy
10/08/2020,16/08/2020,€177.38,€/100Kg,Cage,2020,33,IT,Italy
03/08/2020,09/08/2020,€177.38,€/100Kg,Cage,2020,32,IT,Italy
27/07/2020,02/08/2020,€177.38,€/100Kg,Cage,2020,31,IT,Italy
20/07/2020,26/07/2020,€177.38,€/100Kg,Cage,2020,30,IT,Italy
13/07/2020,19/07/2020,€177.38,€/100Kg,Cage,2020,29,IT,Italy
06/07/2020,12/07/2020,€177.38,€/100Kg,Cage,2020,28,IT,Italy
29/06/2020,05/07/2020,€177.38,€/100Kg,Cage,2020,27,IT,Italy
22/06/2020,28/06/2020,€177.38,€/100Kg,Cage,2020,26,IT,Italy
15/06/2020,21/06/2020,€177.38,€/100Kg,Cage,2020,25,IT,Italy
08/06/2020,14/06/2020,€184.13,€/100Kg,Cage,2020,24,IT,Italy
01/06/2020,07/06/2020,€186.11,€/100Kg,Cage,2020,23,IT,Italy
25/05/2020,31/05/2020,€188.89,€/100Kg,Cage,2020,22,IT,Italy
18/05/2020,24/05/2020,€188.89,€/100Kg,Cage,2020,21,IT,Italy
11/05/2020,17/05/2020,€191.27,€/100Kg,Cage,2020,20,IT,Italy
04/05/2020,10/05/2020,€201.59,€/100Kg,Cage,2020,19,IT,Italy
27/04/2020,03/05/2020,€203.97,€/100Kg,Cage,2020,18,IT,Italy
20/04/2020,26/04/2020,€203.97,€/100Kg,Cage,2020,17,IT,Italy
13/04/2020,19/04/2020,€203.97,€/100Kg,Cage,2020,16,IT,Italy
06/04/2020,12/04/2020,€202.38,€/100Kg,Cage,2020,15,IT,Italy
30/03/2020,05/04/2020,€200.79,€/100Kg,Cage,2020,14,IT,Italy
23/03/2020,29/03/2020,€192.86,€/100Kg,Cage,2020,13,IT,Italy
16/03/2020,22/03/2020,€188.89,€/100Kg,Cage,2020,12,IT,Italy
09/03/2020,15/03/2020,€188.10,€/100Kg,Cage,2020,11,IT,Italy
02/03/2020,08/03/2020,€188.10,€/100Kg,Cage,2020,10,IT,Italy
24/02/2020,01/03/2020,€183.33,€/100Kg,Cage,2020,9,IT,Italy
17/02/2020,23/02/2020,€183.33,€/100Kg,Cage,2020,8,IT,Italy
10/02/2020,16/02/2020,€183.33,€/100Kg,Cage,2020,7,IT,Italy
03/02/2020,09/02/2020,€182.54,€/100Kg,Cage,2020,6,IT,Italy
27/01/2020,02/02/2020,€181.57,€/100Kg,Cage,2020,5,IT,Italy
20/01/2020,26/01/2020,€180.16,€/100Kg,Cage,2020,4,IT,Italy
13/01/2020,19/01/2020,€180.16,€/100Kg,Cage,2020,3,IT,Italy
06/01/2020,12/01/2020,€184.13,€/100Kg,Cage,2020,2,IT,Italy
30/12/2019,05/01/2020,€185.71,€/100Kg,Cage,2019,53,IT,Italy
30/12/2019,05/01/2020,€185.71,€/100Kg,Cage,2020,1,IT,Italy
23/12/2019,29/12/2019,€185.71,€/100Kg,Cage,2019,52,IT,Italy
16/12/2019,22/12/2019,€185.71,€/100Kg,Cage,2019,51,IT,Italy
09/12/2019,15/12/2019,€185.32,€/100Kg,Cage,2019,50,IT,Italy
02/12/2019,08/12/2019,€184.92,€/100Kg,Cage,2019,49,IT,Italy
25/11/2019,01/12/2019,€182.54,€/100Kg,Cage,2019,48,IT,Italy
18/11/2019,24/11/2019,€182.54,€/100Kg,Cage,2019,47,IT,Italy
11/11/2019,17/11/2019,€179.37,€/100Kg,Cage,2019,46,IT,Italy
04/11/2019,10/11/2019,€177.38,€/100Kg,Cage,2019,45,IT,Italy
28/10/2019,03/11/2019,€176.98,€/100Kg,Cage,2019,44,IT,Italy
21/10/2019,27/10/2019,€176.98,€/100Kg,Cage,2019,43,IT,Italy
14/10/2019,20/10/2019,€175.40,€/100Kg,Cage,2019,42,IT,Italy
07/10/2019,13/10/2019,€170.16,€/100Kg,Cage,2019,41,IT,Italy
30/09/2019,06/10/2019,€170.63,€/100Kg,Cage,2019,40,IT,Italy
23/09/2019,29/09/2019,€170.63,€/100Kg,Cage,2019,39,IT,Italy
16/09/2019,22/09/2019,€169.05,€/100Kg,Cage,2019,38,IT,Italy
09/09/2019,15/09/2019,€167.06,€/100Kg,Cage,2019,37,IT,Italy
02/09/2019,08/09/2019,€167.06,€/100Kg,Cage,2019,36,IT,Italy
26/08/2019,01/09/2019,€165.08,€/100Kg,Cage,2019,35,IT,Italy
19/08/2019,25/08/2019,€164.25,€/100Kg,Cage,2019,34,IT,Italy
12/08/2019,18/08/2019,€164.25,€/100Kg,Cage,2019,33,IT,Italy
05/08/2019,11/08/2019,€163.89,€/100Kg,Cage,2019,32,IT,Italy
29/07/2019,04/08/2019,€163.89,€/100Kg,Cage,2019,31,IT,Italy
22/07/2019,28/07/2019,€157.94,€/100Kg,Cage,2019,30,IT,Italy
15/07/2019,21/07/2019,€156.75,€/100Kg,Cage,2019,29,IT,Italy
08/07/2019,14/07/2019,€156.75,€/100Kg,Cage,2019,28,IT,Italy
01/07/2019,07/07/2019,€158.33,€/100Kg,Cage,2019,27,IT,Italy
24/06/2019,30/06/2019,€158.33,€/100Kg,Cage,2019,26,IT,Italy
17/06/2019,23/06/2019,€159.92,€/100Kg,Cage,2019,25,IT,Italy
10/06/2019,16/06/2019,€159.92,€/100Kg,Cage,2019,24,IT,Italy
03/06/2019,09/06/2019,€159.92,€/100Kg,Cage,2019,23,IT,Italy
27/05/2019,02/06/2019,€159.92,€/100Kg,Cage,2019,22,IT,Italy
20/05/2019,26/05/2019,€159.92,€/100Kg,Cage,2019,21,IT,Italy
13/05/2019,19/05/2019,€159.92,€/100Kg,Cage,2019,20,IT,Italy
06/05/2019,12/05/2019,€160.71,€/100Kg,Cage,2019,19,IT,Italy
29/04/2019,05/05/2019,€162.30,€/100Kg,Cage,2019,18,IT,Italy
22/04/2019,28/04/2019,€164.68,€/100Kg,Cage,2019,17,IT,Italy
15/04/2019,21/04/2019,€165.87,€/100Kg,Cage,2019,16,IT,Italy
08/04/2019,14/04/2019,€165.08,€/100Kg,Cage,2019,15,IT,Italy
01/04/2019,07/04/2019,€163.49,€/100Kg,Cage,2019,14,IT,Italy
25/03/2019,31/03/2019,€163.49,€/100Kg,Cage,2019,13,IT,Italy
18/03/2019,24/03/2019,€163.49,€/100Kg,Cage,2019,12,IT,Italy
11/03/2019,17/03/2019,€163.89,€/100Kg,Cage,2019,11,IT,Italy
04/03/2019,10/03/2019,€166.67,€/100Kg,Cage,2019,10,IT,Italy
25/02/2019,03/03/2019,€166.67,€/100Kg,Cage,2019,9,IT,Italy
18/02/2019,24/02/2019,€162.70,€/100Kg,Cage,2019,8,IT,Italy
11/02/2019,17/02/2019,€162.30,€/100Kg,Cage,2019,7,IT,Italy
04/02/2019,10/02/2019,€159.52,€/100Kg,Cage,2019,6,IT,Italy
28/01/2019,03/02/2019,€159.52,€/100Kg,Cage,2019,5,IT,Italy
21/01/2019,27/01/2019,€159.52,€/100Kg,Cage,2019,4,IT,Italy
14/01/2019,20/01/2019,€161.51,€/100Kg,Cage,2019,3,IT,Italy
